definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
479711,47971,1,(皮肤)因受冻而裂开,(of skin) chapped (from the cold); cracked,,,动词
479712,47971,2,〈方dial.〉皮肤上积存的泥垢,dirt accumulated on skin,,,名词
479713,47971,3,"国画画山石时,勾出轮廓后,为了显示山石的纹理和阴阳面,再用淡干墨侧笔而画,叫做皴。",in traditional Chinese landscape painting method of depicting the shading and texture of rocks and mountains by applying light ink strokes after drawing an outline,,,动词
479811,47981,1,起;起来。,stand up; rise,,,动词
479911,47991,1,负荷。,carry or bear on the back,,,动词
480011,48001,1,后代;后嗣。,offspring; posterity,,,名词
480111,48011,1,"[鹌鹑](ān chún)鸟,头小,尾巴短,羽毛赤褐色,不善飞。","quail (Coturnix); bobwhite; small bird with tiny head and short tail and brownish feathers, not good at flying;",,,名词
480211,48021,1,轻佻,frivolous,,,形容词
480311,48031,1,形容流泪。,in tears; tearful,,,形容词
480411,48041,1,"鲈鱼,身体上部青灰色,下部灰白色,身体两侧和背鳍有黑斑。生活在近海,秋末到河口产卵。","perch (Lateolabrax japonicus); fish with a greenish grey back and greyish white belly, and black spots on both sides of the body and the dorsal fin, living in offshore waters and spawning at river estuaries in late autumn",,,名词
480511,48051,1,磨刀石。,whetstone,,,名词
480512,48051,2,磨(刀),whet; sharpen,,,动词
480611,48061,1,"古代的一种农具,形状像木叉。",fork-like farm tool used in ancient China,,,名词
480612,48061,2,农具‘耒耜’上的木柄。,handle of the farm tool,,,名词
480811,48081,1,"义同‘孱’(chán),用于‘孱头’。",same as 孱 chán in meaning; used in 孱头 càn tou,,,形容词
480821,48082,1,瘦弱;软弱,frail; thin and feeble; weak and feeble,,,形容词
481011,48101,1,"用茅草覆盖房顶,今指修理房屋",thatch; cover a roof with straw; repair a house,,,动词
481111,48111,1,蜇(zhē)。,sting,,,动词
481211,48121,1,暴风,violent wind; whirlwind,,,名词
481311,48131,1,尽;空,exhaust; consume; use up,,,形容词
481412,48141,2,佩带的香囊。,perfume pouch,,,名词
481511,48151,1,"崂山,山名,在山东。","Laoshan, name of a mountain in Shandong Province;",,,名词
481611,48161,1,犁铧。,ploughshare,,,名词
481711,48171,1,"嗓子哑,不能出声;失音",mute; dumb; hoarse; lose one's voice,,,形容词
481712,48171,2,"缄默,不做声",keep silent,,,形容词
481811,48181,1,〈拟声词onom.〉形容跳动或爆裂的声音,"sound of sth. bouncing, snapping, or bursting",,,拟声词
481911,48191,1,困倦；懒,weary; lethargic; languid,,,形容词
482011,48201,1,整批,wholesale,,,形容词
482012,48201,2,整批买进(准备出卖),buy wholesale (for retail trading),,,动词
482111,48211,1,酸酐的简称。,Abbr. for酸酐suāngān,,,名词
482211,48221,1,"紧盖锅盖,用微火把食物煮熟或炖熟",boil in a covered pot over a slow fire; braise,,,动词
482411,48241,1,"鳝鱼,通常指黄鳝。",eel; finless eel; usu. the yellow eel,,,名词
482611,48261,1,捋(luō),rub one's palm along sth.,,,动词
482612,48261,2,撤消(职务),dismiss a person from his post,,,动词
482613,48261,3,训斥;斥责,scold; dressing down,,,动词
482711,48271,1,"鲻鱼,身体长,前部圆,后部侧扁,头短而扁,吻宽而短,眼大,鳞片圆形,没有侧线。生活在浅海或河口咸水和淡水交汇处。是常见的食用鱼。","mullet; common food fish of the family Mullidae or the family Mugilidae, with a long body, round in the front and laterally flat in the rear, short flat head, broad and short snout, big eyes, circular scales, and no lateral lines, living in continental seas or at the convergence of salt and fresh waters at river mouths",,,名词
482811,48281,1,箭头,arrowhead,,,名词
482911,48291,1,因羞愧而脸红,shamefaced; blush for shame,,,动词
483011,48301,1,口吃;言辞不顺畅。,stuttering,,,形容词
483012,48301,2,正直。,upright; honest,,,形容词
483111,48311,1,围棋。,"weiqi, a game played with black and white pieces on a board of 361 crosses; go",,,名词
483112,48311,2,下棋,play chess,,,动词
483211,48321,1,〈拟声词onom.〉形容鸟叫声。,chirp; twitter,,,拟声词
483311,48331,1,陪送出嫁。,accompany a bride to her new home,,,动词
483312,48331,2,陪嫁的人。,maid accompanying a bride to her new home,,,名词
483313,48331,3,妾。,concubine,,,名词
483411,48341,1,[鹘鸼](gǔzhōu)古书上说的一种鸟。,"guzhou, bird described in ancient books",,,名词
483421,48342,1,隼(sǔn)。,falcon,,,名词
483511,48351,1,"鸟的一属,体色暗淡,嘴细长,腿长,趾间没有蹼。常在浅水边或水田中吃小鱼、贝类、昆虫等,是候鸟。","sandpiper; snipe; migratory bird of the family Scolopacidae, having grey feathers, a long thin bill, long legs, and feet that are not webbed, feeding on small fish, shells, insects, etc. on shores or in paddy fields",,,名词
483611,48361,1,雨后或雪后转晴,clear up after rain or snow,,,动词
483612,48361,2,怒气消散,calm down after being angry,,,动词
483711,48371,1,绶带,silk ribbon attached to an official seal or a medal,,,名词
483911,48391,1,"哺乳动物,毛黑褐色,嘴尖,眼小。前肢发达,脚掌向外翻,有利爪,适于掘土,后肢细小。白天住在土中,夜晚出来捕食昆虫,也吃农作物的根。","mole (Talpa europaea); small burrowing insectivorous mammal of the family Talpidae, usu. living underground during the daytime and coming out to feed on insects and the roots of farm crops at night, having dark brown fur, pointed muzzle, small rudimentary eyes, and strong forefeet with soles turned outward for burrowing;",,,名词
484011,48401,1,覆盖东西的巾。,cloth cover,,,名词
484012,48401,2,覆盖;罩。,cover,,,动词
484013,48401,3,表示一个数自乘若干次的形式叫幂。如t自乘n次的幂为t。,"power; product of the multiplication of a quantity by itself, for example, t is the nth power of t;",,,名词
484111,48411,1,‘二’的大写。,upper case of the Chinese character for the numeral two,,,名词
484112,48411,2,变节;背叛,betray; become a turncoat,,,动词
484211,48421,1,福。,blessing; bliss,,,名词
484311,48431,1,衣襟。,front of a garment,,,名词
484312,48431,2,睡觉用的席子,sleeping mat,,,名词
484411,48441,1,小口大肚的瓶子。,"small-mouthed, big-belly container; jar",,,名词
484511,48451,1,"一年生草本植物,叶子披针形,花淡绿色或淡红色,果实卵形,扁平。茎叶有辣味。全草入药。","knotweed (Polygonum); annual herb with lanceolar leaves, light green or red flowers, and flat oval fruits, stems and leaves having a peppery-taste, and the whole plant being useful as medicine;",,,名词
484521,48452,1,形容植物高大。,(of a plant) tall,,,形容词
484811,48481,1,羯羊。,wether,,,名词
484812,48481,2,"中国古代民族,是匈奴的一个别支,居住在今山西省东南部,东晋时曾在黄河流域建立过后赵国(公元311—334)。","Jie people; a branch of the Huns (Xiongnus) living in the southeast of present-day Shanxi Province, who founded the State of Later Zhao (311-334) in the Yellow River Valley during the Eastern Jin Dynasty",,,名词
484911,48491,1,躯干(gàn)。,trunk; torso,,,名词
484912,48491,2,大肠。,large intestine,,,名词
485011,48501,1,[氤氲](yīnyūn)形容烟或云气浓郁,(of smoke or mist) dense; thick; enshrouding,,,形容词
485111,48511,1,熔化金属。,smelt (metals),,,动词
485112,48511,2,火旺。,blazing fire; roaring fire,,,形容词
485211,48521,1,姓。,a surname,,,名词
485411,48541,1,[骅骝](huáliú)赤色的骏马。,fine red horse,,,名词
485511,48551,1,〈方dial.〉排泄(大小便),loosen the bowels and bladder; excrement or urine,,,动词
485811,48581,1,[邂逅](xièhòu)偶然遇见(久别的亲友),meet by chance; run into (a close relative or friend),,,动词
485911,48591,1,朝见(君主);朝拜(圣地),present oneself before (a monarch); go to court; have an audience with,,,动词
486111,48611,1,细致,careful; meticulous,,,形容词
486211,48621,1,"多年生草本植物,叶子分裂成丝状,花黄色。茎叶供食用,果实长椭圆形,可以做调味香料。果实榨的油叫茴香油,供药用。","fennel (Foeniculum vulgare); perennial plant with fine linear leaves and yellow flowers. The stem and leaf are edible and the oval-shaped fruit is aromatic and used in cooking. Fennel oil, extracted from the fruit, is used in medicine.",,,名词
486311,48631,1,池塘,pond,,,名词
486312,48631,2,水边;岸。,waterside; bank,,,名词
486313,48631,3,山坡。,mountain slope,,,名词
486321,48632,1,[陂陀](pōtuó)不平坦。,not level,,,形容词
486331,48633,1,"黄陂(Huángpí),地名,在湖北。","Huangpi, name of a place in Hubei Province",,,名词
486511,48651,1,"用金片做成的花朵形的装饰品,或木器上和漆器上用螺壳镶嵌的花纹",flower-patterned ornament made of gold foil; shell-inlaid flower pattern on wooden or lacquer-ware,,,名词
486521,48652,1,硬币,coin,,,名词
486611,48661,1,卖,sell; vend; be on sale,,,动词
486711,48671,1,"割肉离骨,指封建时代的凌迟刑",cut to pieces; dismember a body (a form of capital punishment in feudal times),,,动词
486712,48671,2,尖锐的东西划破,cut; slit,,,动词
486811,48681,1,编造(言辞),"fabricate (a story, etc.); make up; cook up; invent",,,动词
487011,48701,1,‘一’的大写。,"one (used as the numeral 一 yī on cheques, banknotes, etc. to avoid mistakes or alterations)",,,数词
487111,48711,1,砷的旧称。,old name for 砷 shēn,,,名词
487112,48711,2,砒霜,arsenic,,,名词
487211,48721,1,镯子,bracelet,,,名词
487311,48731,1,"[菟丝子](tùsīzǐ)一年生草本植物,茎很细,呈丝状,黄白色,茎上有吸取别的植物体养料的器官,叶子退化,开白色小花。多寄生在豆科植物上。种子黄褐色,可入药。","Chinese dodder (Cuscuta chinensis); yellow-white annual parasitic vine with retrograde leaves, small white flowers, and a stem grown with organs for obtaining nutrition from other plants, oft. living off legumes, its yellowish brown seeds used as medicine;",,,名词
487411,48741,1,古书上指用以调味的香草。,fragrant herb used as condiment as mentioned in ancient books,,,名词
487511,48751,1,日光昏暗。,(of daylight) dim,,,形容词
487611,48761,1,黑;色黑而黄。,black; dark and yellowish,,,形容词
487711,48771,1,天将明。,dawn; daybreak,,,名词
487821,48782,1,形容马快跑。,(of horses) galloping; running fast,,,形容词
487822,48782,2,勇猛,brave; valiant,,,形容词
487911,48791,1,洗,wash,,,动词
487912,48791,2,"唐代定制,官吏十天一次休息沐浴,每月分为上浣、中浣、下浣,后来借作上旬、中旬、下旬的别称。","in the Tang Dynasty, officials could take a day off for rest and bathing every 10 days and three times a month, later indicating any of the three 10-day intervals of a month",,,名词
488011,48801,1,癫痫。,epilepsy,,,名词
488111,48811,1,男子戴的帽子。,man's cap,,,名词
488112,48811,2,〈旧时old〉称低级武职,low-ranking military officer,,,名词
488211,48821,1,〈拟声词onom.〉形容牛叫的声音。,moo; low; bellow; sound made by an ox,,,拟声词
488311,48831,1,烂泥;泥坑,mire,,,名词
488411,48841,1,君王等的礼服,ceremonial dress for a monarch,,,名词
488511,48851,1,"邳州,地名,在江苏。","Pizhou, name of a place in Jiangsu Province",,,名词
488512,48851,2,姓。,a surname,,,名词
488611,48861,1,广大无边。,vast and boundless,,,形容词
488612,48861,2,指天。,sky; heaven,,,名词
488711,48871,1,沾湿;沾润。,wet; moisten,,,动词
488712,48871,2,厚;重,strong; rich,,,形容词
489011,48901,1,"打击乐器,是两个圆铜片,中间突起成半球形,正中有孔,可以穿绸条或布片,两片合起来拍打发声。","cymbals; percussion instrument consisting of two round pieces of copper with their centres swelling into half-spheres, and a hole right at the centre through which silk or cloth strips are fixed, that produces sounds by clapping",,,名词
489311,48931,1,"邛崃(Qiónglái),山名,在四川。","Qionglai, name of a mountain in Sichuan Province",,,名词
489511,48951,1,[妯娌](zhóu lǐ)哥哥的妻子和弟弟的妻子的合称,brothers' wives; sisters-in-law,,,名词
489611,48961,1,露(牙),bare; show (one's teeth),,,动词
489711,48971,1,铃铛,small tinkling bell,,,名词
489712,48971,2,"皇帝车驾上有銮铃,借指皇帝的车驾",imperial carriage,,,名词
489811,48981,1,图章。,seal; chop,,,名词
489812,48981,2,盖(图章),affix a seal to,,,动词
489813,48981,3,锁。,lock;,,,名词
489911,48991,1,尿素。,urea; carbamide,,,名词
490011,49001,1,大鲵、小鲵的统称。,"salamander, general term for Megalobatrachus davidianus and Hynobius chinensis",,,名词
490111,49011,1,学习,study,,,动词
490211,49021,1,"同‘熏’,用于窨茶叶。把茉莉花等放在茶叶中,使茶叶染上花的香味。","same as 熏 xūn, used only in the phrase 窨茶叶 xūn cháyè, meaning putting jasmine flowers into tea leaves for fragrance.",,,动词
490221,49022,1,地窨子;地下室。,cellar; basement,,,名词
490412,49041,2,(Bēn)姓。,a surname,,,名词
490421,49042,1,装饰得很美。,beautifully adorned (or decorated),,,形容词
490611,49061,1,"鱼,形状跟鳊鱼相似而较宽,银灰色,胸部略平,腹部中央隆起。生活在淡水中。","triangular bream (Megalobrama terminalis); silvery grey freshwater fish resembling bream, with a flat breast and bulging belly",,,名词
490711,49071,1,"金属元素,符号Nb(niobium)。灰白色,质硬,有超导性,用来制耐高温合金、电子管等。","niobium(Nb); greyish white hard metal element with superconducting property, employed as a material for the making of high temperature-resisting alloys, electronic tubes, etc.",,,名词
490811,49081,1,豆类的总称,(collect.) beans,,,名词
490911,49091,1,在别人面前说某人的坏话,accuse or slander or backbite (sb. behind his back),,,动词
491011,49101,1,〈方dial.〉翻(土);刨,dig; turn over,,,动词
491012,49101,2,尘埃,dust,,,名词
491013,49101,3,聚,gather; collect,,,动词
491014,49101,4,粗劣。,crude and inferior; shoddy,,,形容词
491015,49101,5,用细末撒在物体上面。,spread with powder,,,动词
491111,49111,1,[鱿鱼](yóuyú)枪乌贼的通称。,squid; calamary; common name for 枪乌贼qiāngwūzéi,,,名词
491211,49121,1,花,flower,,,名词
491311,49131,1,帐幕,tent,,,名词
491411,49141,1,蒴果,capsule,,,名词
491511,49151,1,缝隙,crack; chink; rift,,,名词
491611,49161,1,一种玉。,a kind of jade,,,名词
491711,49171,1,姓。,a surname,,,名词
491811,49181,1,酊剂的简称。,Abbr. for酊剂dīngjì,,,名词
491911,49191,1,"哺乳动物,毛棕灰色,两耳短小,两颊有长毛横生。栖息在山林中,昼伏夜出,吃鱼虾和鼠兔等小动物。是一种重要的毛皮兽。","raccoon-dog (Nyctereutes procyonoides); carnivorous mammal with brownish-grey hair, small short ears, and long hairs on its cheeks, living in woods, hiding by day and coming out at night, eating fish, shrimp and small animals such as rats and rabbits; an important animal for its fur;",,,名词
491921,49192,1,"义同‘貉’(hé),专用于‘貉绒、貉子’。","same as 貉 hé, used in 貉绒 háoróng and 貉子 háo zi",,,名词
492011,49201,1,迷信的人指将来要应验的预言、预兆,augury; portent; premonitory sign; prediction or omen a superstitious person believes will come true in the future,,,名词
492111,49211,1,山脉中断的地方;山口,pass; defile,,,名词
492311,49231,1,"[卟吩](bǔfēn)有机化合物,是叶绿素、血红蛋白等的重要组成部分。","porphine; organic compound that is an important part of chlorophyll, haemoglobin, etc.",,,名词
492411,49241,1,"[猞猁](shēlì)哺乳动物,外形像猫,但大得多。尾巴短,两耳的尖端有两撮长毛,两颊的毛也长。全身淡黄色,有灰褐色的斑点,尾端黑色。善于爬树,行动敏捷,性凶猛,皮毛厚而软。","lynx (Felis lynx); mammal which looks like a cat, but is much bigger, having a short tail with a black end, two tufts of long hair at the tips of the ears, long hair on the cheeks, greyish-brown spots on the yellowish body; good at climbing trees, agile and ferocious, and known for its thick, soft, and valuable fur;",,,名词
492511,49251,1,"古地名,在今河北临漳。","Ye, place name in ancient times, in present-day Linzhang, Hebei Province.",,,名词
492512,49251,2,姓。,a surname,,,名词
492611,49261,1,"滹沱河(Hūtuó Hé),水名,在河北,与滏阳河会合后叫子牙河。","Hutuo River, in Hebei Province, but the section that joins the Fuyang River is called Ziya River",,,名词
492711,49271,1,遮蔽,screen; conceal,,,动词
492712,49271,2,眼睛角膜病变后遗留下来的疤痕。,nebula; slight cloudy opacity on the cornea,,,名词
492811,49281,1,指疥疮。,scabies,,,名词
492911,49291,1,"〈中医Chin. med.〉指病理变化急骤并有全身症状的小疮,坚硬而根深,形状像钉。","malignant boil (or furuncle); hard, nail-shaped, deep-rooted sore that worsens quickly and is accompanied by pervasive general symptoms;",,,名词
493011,49301,1,姓。,a surname,,,名词
493111,49311,1,"骨头上的突起,多在骨头的两端。","condyle; rounded process at either end of a bone, forming an articulation with another bone",,,名词
493211,49321,1,草木茂盛,lush; luxuriant,,,形容词
493311,49331,1,到,arrive,,,动词
493411,49341,1,"〈旧时old〉迎神赛会,驱逐疫鬼。",ritual to exorcize ghosts that bring diseases,,,名词
493511,49351,1,谄媚;奉承,flatter,,,动词
493611,49361,1,指某些植物的根和靠近根的茎,root and stem of certain plants,,,名词
493721,49372,1,"砸实地基用的工具或机械,有木夯、石夯、铁夯、蛤蟆夯等","rammer; tamper; tool or machine used to pound the ground to make it hard and solid, e.g. wood rammer, stone rammer, iron rammer, load rammer, etc.",,,名词
493722,49372,2,用夯砸,ram; tamp; pound,,,动词
493723,49372,3,〈方dial.〉用力打,strike heavily; pound,,,动词
493724,49372,4,〈方dial.〉用力扛。,carry sth. heavy on one's shoulder,,,动词
493811,49381,1,"[癔病](yìbìng)精神病,多由精神受重大刺激引起。发作时大叫大闹,哭笑无常,言语错乱,或有痉挛、麻痹、失明、失语等现象。","hysteria; psychoneurosis mostly caused by mental irritation and marked by emotional excitability such as yelling, half crying and half laughing, and verbal confusion, sometimes accompanied by jerking, paralysis, blindness, aphasia, etc.;",,,名词
493912,49391,2,(Yú)姓。,a surname,,,名词
494011,49401,1,犒劳,reward,,,动词
494111,49411,1,"气体元素,符号Xe(xenonum)。无色,无臭,无味,大气中含量极少,化学性质不活泼。具有极高的发光强度,用来填充光电管、闪光灯等。","xenon (Xe); colourless, noble gaseous element without smell or taste, with extremely high intensity of illumination, which is used to fill phototubes, flash lights, etc.",,,名词
494211,49421,1,饭食,food,,,名词
494311,49431,1,用绳子勒死;吊死,die or be put to death by hanging,,,动词
494411,49441,1,一种车。,ancient wagon,,,名词
494511,49451,1,争吵;混乱,quarrel; chaos,,,动词
494611,49461,1,举;提,lift; raise; take up,,,动词
494612,49461,2,挈带;带领,take along,,,动词
494711,49471,1,"译音用字,如吖嗪、哒嗪、哌嗪。","transliterated word, such as 吖嗪yāqín, 哒嗪dáqín and 哌嗪pàiqín",,,名词
494811,49481,1,"拦河插在水里的竹栅栏,用来阻挡鱼、虾、螃蟹,以便捕捉","bamboo weir (for blocking and catching fish, shrimps, crabs, etc.)",,,名词
494911,49491,1,山脊。,mountain or hill ridge,,,名词
495011,49501,1,像玉的石头。,jade-like stone,,,名词
495012,49501,2,马笼头上的装饰。,ornaments on a horse's halter,,,名词
495111,49511,1,水势浩大的样子。,(of flowing water) torrential; tumbling,,,形容词
495112,49511,2,形容水涌出。,(of water) roaring and rushing,,,动词
495211,49521,1,"金属元素,符号Rb(rubidium)。银白色,质软,化学性质极活泼,在光的作用下易放出电子,遇水发生爆炸。用于制光电池和真空管等。","rubidium (Rb); silver-white, soft element of an extremely active chemical property that releases electrons under the impact of light and explodes in water, used as a material for the making of photocells and vacuum tubes",,,名词
495511,49551,1,无妻或丧妻的,man who has no wife or has lost his wife; wifeless; widowered,,,形容词
495611,49561,1,马嚼子的两端露出嘴外的部分,bit (of a bridle); curb bit,,,名词
495711,49571,1,没有到成年就死去。,die young,,,动词
495811,49581,1,闭眼,close one's eyes,,,动词
495812,49581,2,眼花,dim-sighted,,,形容词
495911,49591,1,瘘管,fistula,,,名词
495912,49591,2,瘰疬。,scrofula,,,名词
496011,49601,1,一种美玉。,a kind of jade,,,名词
496111,49611,1,酒窝,dimple,,,名词
496211,49621,1,墓穴,grave; pit for a coffin,,,名词
496212,49621,2,原野。,field,,,名词
496311,49631,1,眼睛瞎,blind,,,形容词
496312,49631,2,指没有识别能力的,lacking discernment,,,形容词
496412,49641,2,〈方dial.〉用簸箕撮,scoop up with a dustpan,,,动词
496511,49651,1,水池,pond; pool,,,名词
496521,49652,1,低洼。,low-lying,,,形容词
496611,49661,1,八卦之一，代表山。,"one of the Eight Diagrams, symbolized by ‘’, indicating mountain;",,,名词
496612,49661,2,(Gèn)姓。,a surname,,,名词
496621,49662,1,〈方dial.〉(性子)直;(说话)生硬,blunt; straightforward,,,形容词
496622,49662,2,〈方dial.〉(食物)坚韧而不脆,(of food) tough; leathery,,,形容词
496711,49671,1,鸭子,duck,,,名词
496811,49681,1,盛;多。,abundant; plentiful,,,形容词
496812,49681,2,文采鲜明。,brilliant,,,形容词
496911,49691,1,美丽。,beautiful,,,形容词
497011,49701,1,斥责别人的过失;揭发别人的阴私,expose sb.'s misdeeds,,,动词
497111,49711,1,〈古时arch.〉占卜的文辞。,auspicial words,,,名词
497211,49721,1,木头鞋,clogs,,,名词
497212,49721,2,泛指鞋,(in a broad sense) shoes,,,名词
497311,49731,1,"古代兵器,青铜或铁制成,形状像板斧而较大。",battleaxe; ancient weapon made of bronze or iron and shaped like a broad axe,,,名词
497511,49751,1,"[蝮蛇](fùshé)毒蛇的一种,头部呈三角形,身体灰褐色,有斑纹。生活在山野和岛上,捕食小动物,也能伤害人或家畜。","Pallas pit viper (Agkistrodon halys); a species of poisonous snake with a triangular head and striped taupe body, living in mountains, on plains and islands, preying and feeding on small animals, and could hurt man or domestic animals",,,名词
497611,49761,1,告诉(用于上对下)。,admonish (subordinates); issue,,,动词
497612,49761,2,一种告诫性的文章。,written admonition,,,名词
497613,49761,3,帝王对臣子的命令,imperial mandate,,,名词
497711,49771,1,"[笤帚](tiáo zhou)除去尘土、垃圾等的用具,用去粒的高粱穗、黍子穗等绑成,比扫帚小。",whisk broom; small broom,,,名词
497811,49781,1,割(草或谷类),mow; cut down (grass or grain crops),,,动词
497911,49791,1,面食煮熟后粘在一块儿,(of food made of flour) stick together,,,动词
498011,49801,1,那么;那样,so; such,,,副词
498012,49801,2,那,that,,,代词
498013,49801,3,这么;这样,this; like this,,,副词
498111,49811,1,"有机化合物的一类,广泛存在于动植物体内,一般具有重要的生理作用,如胆固醇、胆酸、维生素D和性激素等。","steroid; organic compound widely found in bodies of animals and plants and usually having important physiological functions, e.g. cholesterol, cholic acid, Vitamin D, hormones, etc.;",,,名词
498211,49821,1,"[喹啉](kuílín)有机化合物,化学式C?H?(CH)?N。无色液体,有特殊臭味。用来制药,也可制染料。","quinoline (C?H?(CH)?N), liquid organic compound that is colourless and has a characteristic foul smell, used for medicinal purposes, and for making dyestuff",,,名词
498311,49831,1,堞墙,battlements,,,名词
498511,49851,1,"衣服上打的褶子,泛指衣服的皱纹",gathering or fold in clothes,,,名词
498512,49851,2,肠、胃等内部器官上的褶子。,folds of an internal organ such as the stomach or intestines,,,名词
498611,49861,1,[恹恹]形容患病而精神疲乏,weak and weary through illness; run-down,,,形容词
498711,49871,1,"〈中医Chin. med.〉指生长在脖子上的一种囊状的瘤子,主要指甲状腺肿大等病症。",goitre; struma; enlargement of the thyroid gland visible as a swelling of a cystiform tumour at the front of the neck,,,名词
498811,49881,1,坟地,grave,,,名词
498911,49891,1,堂屋前部的柱子,columns (or pillars) at the front of the main hall of a building,,,名词
498912,49891,2,〈量词classifier〉房屋一间为一楹,bay unit of measurement for buildings,,,量词
499111,49911,1,高大耸立,tower high,,,形容词
499211,49921,1,竹、藤、柳条等做成的盛东西的器具,"basket; container made of bamboo, rattan, wicker, etc.",,,名词
499311,49931,1,"一年生草本植物,茎平铺在地上,羽状复叶,小叶长椭圆形,开黄色小花,果皮有尖刺。种子可入药。","puncture vine (Tribulus terrestris); annual herb with stem lying on the ground, pinnate compound ovate leaflets, tiny yellow flowers, thorny fruit, and seeds that are of medical value",,,名词
499312,49931,2,这种植物的果实。,fruit of the plant,,,名词
499411,49941,1,"昆虫的一科,成虫体很小,褐色或黑色,触角细长,翅短而宽。幼虫长圆柱状,灰白色或带黄白色,表面光滑。蛹长椭圆形,褐色。卵长纺锤形,黄白色。某些雌蠓吸食人畜的血液。有些蠓能传染疾病。","biting midge (Ceratopogonidae); minute bloodsucking insect. Adults have a small brown or black body with long, fine feelers and short, wide wings while the larvae have a long, round, greyish white or yellowish white body and smooth skin. The pupae are oval brown, the eggs spindle-shaped, and yellowish white. Certain female midges suck the blood of human beings or animals; can spread disease.",,,名词
499511,49951,1,〈方dial.〉笑,laugh,,,动词
499521,49952,1,大笑,loud laughter,,,动词
499611,49961,1,"鄯善(Shànshàn),地名,在新疆。","Shanshan (Pigan), name of a place in Xinjiang",,,名词
499711,49971,1,胃腔。,gastral cavity,,,名词
499811,49981,1,袖子,sleeve,,,名词
499911,49991,1,〈古汉语助词arch. aux.〉用在句首或句中。,[used at the beginning of or in a sentence] then; and then,,,助词
500311,50031,1,希望;希图。,wish to; covet,,,动词
500411,50041,1,书箱,book chest,,,名词
500412,50041,2,书籍;典籍。,book; document,,,名词
500511,50051,1,"[箜篌](kōnghóu)弦乐器,分卧式、竖式两种,弦数因乐器大小而不同,最少的五根弦,最多的二十五根弦。","konghou; plucked stringed instrument that can be either horizontal or vertical and has a different number of strings, between 5 and 25, according to size",,,名词
500711,50071,1,疮口或伤口好了之后留下的痕迹,scar; mark left by the healing of injured tissue,,,名词
500811,50081,1,余数。,complement of a number; remainder,,,名词
500911,50091,1,弯曲;曲折,winding; tortuous,,,形容词
500912,50091,2,系;结,"tie, bind",,,动词
501011,50101,1,陈列,set out; display; exhibit,,,动词
501111,50111,1,"[螽斯](zhōngsī)昆虫,身体绿色或褐色,触角呈丝状,有的种类无翅。雄虫的前翅有发音器,雌虫尾端有剑状的产卵管。善于跳跃,一般以其他小动物为食物,有的种类也吃庄稼,是害虫。","katydid (Microcentrum); long-horned grasshopper; bush cricket; green grasshopper having threadlike antennae (with some species having no wings), soniferous organs on the forewings in the male, and a sword-shaped ovipositor on the tail in the female. A good hopper, the katydid feeds on other minor insects, but some species within the family feed on crops and are harmful.",,,名词
501211,50121,1,‘三’的大写。,upper case of the numeral ‘three’;,,,数词
501311,50131,1,古代的盛酒器具。,"zun, a kind of wine vessel used in ancient times",,,名词
501411,50141,1,[菡萏](hàndàn)荷花。,lotus,,,名词
501511,50151,1,诠释,expound; annotate,,,动词
501512,50151,2,事理;真理,reason; truth,,,名词
501711,50171,1,用酒食款待人。泛指请人享受,fete; entertain sb. with food and drink; invite sb. to enjoy sth.,,,动词
501812,50181,2,(Fú)姓。,a surname,,,名词
501911,50191,1,干枯,withered,,,形容词
502011,50201,1,白蒿。,wormwood (Artemisia absinthium); artemisia,,,名词
502211,50221,1,猪,pig,,,名词
502311,50231,1,"涿州(Zhuōzhōu),涿鹿(Zhuōlù),地名,都在河北。","Zhuozhou and Zhuolu, names of two places in Hebei Province",,,名词
502421,50242,1,"[苣荬菜](qǔ mǎicài)多年生草本植物,野生,叶子互生,广披针形,边缘有不整齐的锯齿,花黄色。茎叶嫩时可以吃。","witloof; endive (Cichorium endivia); perennial wild herb, having alternate broad-lanceolate leaves irregularly serrated on the edges, bearing yellow flowers, with its tender stems and leaves being edible",,,名词
502611,50261,1,"藁城(Gǎochéng),地名,在河北。","Gaocheng, name of a place in Hebei Province",,,名词
502711,50271,1,蠹虫,"moth; a kind of insect whose larvae eats into books, clothing, etc.",,,名词
502712,50271,2,蛀蚀,moth-eaten,,,动词
502811,50281,1,窗户,window,,,名词
502812,50281,2,养兽的栅栏。,cage for animals,,,名词
502911,50291,1,羡慕,admire,,,动词
503111,50311,1,[獠牙](liáoyá)露在嘴外的长牙,"fang; buck-tooth; long, projecting tooth",,,名词
503311,50331,1,〈旧指old〉以拉拢买卖从中取利为职业的人,middleman; broker; commission merchant,,,名词
503511,50351,1,退让;退。,shrink from; concede; move back; recede,,,动词
503611,50361,1,蒙蔽,deceive; trap,,,动词
503612,50361,2,没有;无,no; not,,,形容词
503711,50371,1,聋,hearing impaired; deaf; hard of hearing,,,形容词
503811,50381,1,"佩玉上面的横玉,形状像古代的磬。","top gem of a girdle-pendant (as worn by aristocrats and high officials in ancient China, in the shape of an ancient chime stone)",,,名词
503911,50391,1,混杂,mix; mingle,,,动词
504011,50401,1,粮仓,granary,,,名词
504012,50401,2,指粮食。,grain,,,名词
504111,50411,1,全;都,unanimous; together,,,副词
504211,50421,1,诬赖。,calumniate; slander,,,动词
