definition_id,example_sn,example_cn,example_en,example_img
5700711,1,引渡迷津。,direct sb. through a maze,
5700911,1,引个火,kindle a fire,
5700911,2,引火煤,kindling coal; lighting coal,
5700911,3,用木柴引火。,light a fire with firewood,
5701111,1,引爆装置,igniter; igniting device,
5701111,2,引爆了一颗炸弹。,detonate a bomb,
5702311,1,"经友人引见,得以认识这位前辈。",I was presented by a friend to this senior person.,
5702611,1,受坏人引诱走上邪路。,lured by villains into evil ways,
5702612,1,经不起金钱的引诱。,cannot stand the temptation of money,
5702711,1,招商引资,solicit investment from outside,
5702711,2,引资一千万元发展蔬菜生产。,solicit 10 million yuan for the development of vegetable production,
5702811,1,在前引路。,lead the way,
5702911,1,引进良种,introduce a fine breed,
5702911,2,引进人才,introduce talents,
5702911,3,引进外资。,introduce foreign capital,
5702912,1,引进良种,introduce a fine breed,
5702912,2,引进人才,introduce talents,
5702912,3,引进外资。,introduce foreign capital,
5703011,1,引述专家的评论。,quote an expert's comments,
5703411,1,"由当地人引领,穿过丛林。",go through a jungle with the guidance of a local person,
5703511,1,引颈企待,eagerly look forward to,
5703511,2,引颈受戮。,stick out one's neck for execution,
5703811,1,弘扬祖国文化。,develop the culture of the motherland;,
5703811,2,also宏扬,hóngyáng,
5704211,1,"刻苦自励,不可一日弛懈。",work hard without slackening one's effort for even a single day,
5704411,1,"他听了这一番话,紧张的心情渐渐弛缓下来。","On hearing these words, he gradually calmed down.",
5704412,1,纪律弛缓。,lax discipline,
5704611,1,"他没有弟兄,只有一个姐姐。","He does not have any brothers, only an elder sister.",
5704611,2,包括本人,[including oneself],
5704611,3,他们是亲弟兄,They are blood brothers.,
5704611,4,他(们)弟兄两个,the two brothers,
5704611,5,他就弟兄一个(没有哥哥或弟弟),He does not have any brothers.,
5704611,6,弟兄。,provide aid to our peasant brothers,
5705311,1,气得他半天没张口,He was struck speechless with rage for a long while.,
5705311,2,"向人借钱,我实在张不开口。",I can't bring myself to say it when it comes to borrowing money from others.,
5705511,1,"你一张嘴,我就知道你要说什么。","The moment you started talking, I knew what you were going to say.",
5705512,1,"向人张嘴,怪难为情的。",It is rather embarrassing to ask anyone for a favour.,
5705611,1,张大其事,publicize widely,
5705611,2,张大其词。,overstate the case; exaggerate,
5705711,1,四处张扬。,publicize everywhere; spread (a story) all over the place,
5705811,1,张挂地图,hang up a map,
5705811,2,张挂蚊帐。,hang up a mosquito net,
5705911,1,探头张望,crane one's neck and look around,
5705911,2,四顾张望。,look around,
5706211,1,张榜招贤。,put up a proclamation to recruit talented people,
5706411,1,举止张狂。,behave arrogantly,
5706511,1,神色张皇,look scared,
5706511,2,"张皇失措(慌慌张张,不知所措)。",be in a frenzy of alarm; lose one's head; get into a panic,
5706611,1,张目注视。,watch wide-eyed,
5706711,1,"要带的东西早点ㄦ收拾好,不要临时张罗。",Get your things ready in advance to avoid a last-minute rush.,
5706712,1,张罗一笔钱,raise a sum of money,
5706712,2,他们正张罗着婚事。,They are preparing for the wedding.,
5706713,1,"顾客很多,一个售货员张罗不过来。",There were too many customers for one shop assistant to attend to.,
5706811,1,张贴告示。,post a notice,
5707011,1,弥合伤口,heal a wound,
5707011,2,弥合感情上的裂痕。,close a rift,
5707111,1,弥天大祸,great misfortune; great trouble; disaster; calamity,
5707111,2,弥天大罪。,great crime; heinous crime,
5707611,1,新婚弥月。,It's one month after the wedding.,
5707612,1,新婚弥月。,It's one month after the wedding.,
5707711,1,春色弥望。,It is spring everywhere.,
5707811,1,弥留之际。,on one's deathbed,
5708011,1,云雾弥蒙,be enveloped or veiled in a thick mist,
5708011,2,硝烟弥蒙。,filled with the smoke of gunpowder;,
5708011,3,also瀰,míméng,
5708611,1,弦歌阵阵。,songs sung one after another to the stringed accompaniment,
5709811,1,弭除成见。,"dispel (or remove, eradicate) prejudices",
5710211,1,小溪弯弯曲曲地顺着山沟流下去。,The tiny brook meanders its way down the valley.,
5710511,1,年方弱冠。,just around 20 years of age,
5710611,1,股票市场渐显弱势。,The stock market went on a decline.,
5710612,1,"未成年人是社会的弱势群体,应该得到更多的保护。",Minors are a disadvantaged group of society that calls for more protection.,
5710711,1,"由于老队员退役,球队后卫线优势在弱化","As the veteran players retire, the defence line of the team is weakening.",
5710711,2,"作品有意弱化生活的阴暗面,力图为孩子们展现乐观的未来。",The works intentionally played down the seamy side of life to show an optimistic future to the children.,
5710811,1,弱小民族,small and weak nation,
5710811,2,弱小的婴儿。,small and helpless baby,
5710911,1,弱智儿童。,retarded child,
5711511,1,弹丸之地。,a pellet of land; a tiny place,
5711512,1,弹丸之地。,a pellet of land; a tiny place,
5711513,1,弹丸之地。,a pellet of land; a tiny place,
5711911,1,股价大跌后又小幅弹升。,Stock prices rose slightly after a major slump.,
5712511,1,弹子房。,billiard room,
5712512,1,弹子房。,billiard room,
5712711,1,气压弹射器。,air-pressed ejector; catapult,
5712712,1,弹射利病(指出缺点错误)。,pick faults; point out mistakes,
5713011,1,弹指之间,at the snap of the fingers; in an instant,
5713011,2,弹指光阴。,time zipping by,
5713311,1,弹痕遍地,The ground is honeycombed with bullets.,
5713311,2,弹痕累累。,be riddled with bullets,
5714011,1,弹跳力。,jumping capacity,
5714211,1,"经理是一个女强人,几年工夫,把企业搞得十分红火。","Being a woman of strong character, the manager turned the enterprise into a going concern in a few years.",
5714311,1,"他不会唱戏,你偏要他唱,这不是强人所难吗?","He can not sing in an opera, yet you insisted on asking him to sing. Aren't you trying to make him do what he can't?",
5714411,1,今年的收成又强似去年。,The harvest this year is better than last year.,
5714411,2,also强如,qiángrú,
5714511,1,强使服从。,force or compel sb. to obey,
5714611,1,筋骨强健,be physically strong,
5714611,2,强健的体魄。,be physically strong; have a strong constitution,
5714811,1,强力夺取,seize by great force,
5714811,2,强力压下自己的感情。,suppress one's feelings with a strong will,
5714812,1,"由于纱支改细,纱的强力随之下降。","As the yarn became thinner, its strength reduced accordingly.",
5714911,1,强加于人。,"impose (one's views, will, etc.) on others",
5715011,1,强劲的对手,powerful opponent,
5715011,2,强劲的海风。,strong wind blowing from the sea,
5715111,1,该股一段时间内仍将保持强势。,The stock will remain strong for a period of time.,
5715112,1,宣传要形成强势。,Publicity must be intensified and gain tremendous momentum.,
5715113,1,强势地位。,powerful position; strong position,
5715211,1,强化记忆,improve one's memory,
5715211,2,强化训练。,accentuated training,
5715311,1,强占地盘。,forcibly occupy turf,
5715312,1,强占有利地形。,occupy favourable terrain by force of arms,
5715411,1,强压怒火。,hold back one's anger,
5715711,1,强固的工事,strong fortifications,
5715711,2,为国家工业化打下强固的基础。,lay a solid foundation for national industrialization,
5715811,1,强国之本在于发展经济。,Economic development is fundamental to make a nation powerful. or Economic development is the foundation for making a nation powerful.,
5715812,1,强国之本在于发展经济。,Economic development is fundamental to make a nation powerful. or Economic development is the foundation for making a nation powerful.,
5715911,1,强壮的体魄。,of strong build; of robust construction,
5715912,1,强壮剂,tonic; roborant,
5715912,2,这药能强壮病人体质。,This medicine can improve patients' health.,
5716011,1,强大的国家,powerful country or nation,
5716011,2,阵容强大,have a strong lineup,
5716011,3,国力日益强大。,National power is getting stronger day by day.,
5716211,1,音响强度,sound or acoustic intensity,
5716211,2,磁场强度,intensity of a magnetic field,
5716211,3,强度。,intensity of labour; labour-intensive,
5716212,1,抗震强度。,shock strength; anti-seismic strength,
5716611,1,强攻敌营,storm the enemy camp,
5716611,2,"强攻篮下,投进一球。",(of basketball) attack and score in the paint,
5716711,1,惨遭强暴。,be brutally raped,
5716712,1,强暴的行为。,act of violence,
5716713,1,不畏强暴,defy brute force,
5716713,2,铲除强暴。,root out tyranny; eradicate or wipe out a ferocious adversary,
5716811,1,强权政治。,power politics,
5716911,1,不畏强梁。,defy brute force; stand in no fear of bullies,
5717011,1,强横无理,overbearing and unreasonable; unruly,
5717011,2,态度强横。,despotic in attitude; rude and unreasonable,
5717111,1,"写文章可以有各种风格,不必强求一律。","Articles can be written in various styles, and it is not necessary to insist on uniformity.",
5717611,1,强硬的对手,tough opponent,
5717611,2,态度强硬。,unyielding attitude; intransigent attitude; hard-nosed approach,
5717711,1,强行通过,force through,
5717711,2,强行登陆。,forced landing,
5718011,1,强身术,way to keep fit,
5718011,2,习武强身。,keep fit by practising wushu,
5718211,1,"自愿参加,不强逼。",volunteer for an undertaking without any coercion,
5718511,1,强颜欢笑。,try to look cheerful; force a smile on one's face when not in a good mood,
5718711,1,彀中。,shooting range,
5718811,1,入我彀中。,fall into my trap; ensnared,
5718911,1,光荣归于祖国。,Glory to our motherland.,
5718912,1,"经过讨论,大家的意见已经归于一致了。",Discussion led to agreement among all of us.,
5719011,1,无所归依。,homeless; with nobody to depend on; with nothing to live on,
5719012,1,无所归依。,homeless; with nobody to depend on; with nothing to live on,
5719211,1,一切缴获要归公。,All captured articles must be turned in (to the army).,
5719311,1,优异成绩的取得归功于老师的辛勤教导。,The good score can be attributed to the hard work of the teacher.,
5719411,1,归口管理。,assign control (or management) to specialized departments,
5719412,1,"他下放到农村十年,归口以后感到专业荒疏了许多。","After being sent down to work in the countryside for a decade, he felt incompetent upon returning to his former profession.",
5719511,1,人心归向。,inclination of the hearts of the people; swing of popular support; trend of popular feeling,
5719611,1,把错误都归咎于客观原因是不正确的。,It's incorrect to ascribe all of one's errors to objective causes.,
5719711,1,归回故乡,return to one's home town or homeland,
5719711,2,归回祖国。,go back to one's country or motherland,
5720011,1,人生的归宿,destination of life's journey,
5720011,2,"导河,开湖,让千山万壑的溪流有了归宿。",Building canals and reservoirs has created a settling place for streams from numerous mountains and valleys.,
5720111,1,无所归属,belong nowhere,
5720111,2,归属未定。,The ownership is not settled yet.,
5720211,1,"撤消第三组,把人归并到第一组和第二组。",dismiss the third group and merge the people into the first and second groups,
5720212,1,"把三笔账归并起来,一共是五千五百元。","The three accounts add up to 5,500 yuan.",
5720311,1,归心似箭。,with one's heart speeding home like an arrow; can't wait to return home; be anxious to start off on one's way home,
5720312,1,四海归心。,allegiance coming from all parts of the country,
5720411,1,把各小组报的数字归总一下,Make a list of all the numbers reported by each group.,
5720411,2,"说什么大队人马,归总才十几个人!",What is this so-called big party? There are no more than a dozen or so people altogether!,
5720511,1,归拢农具,put the farm tools together,
5720511,2,把散放的书归拢归拢。,Gather up those books.,
5720611,1,归整家什。,put one's house in order,
5720711,1,归期未定。,The date of return is not yet set.,
5720811,1,海外归来。,return from abroad,
5720911,1,叶落归根,A falling leaf finds its way to its roots. or A falling leaf settles at the roots. or What comes from the soil will return to the soil. or A person who is long separated from home eventually returns.,
5720911,2,认祖归根。,return to one's ancestral home; pay a visit to one's ancestral home,
5721011,1,"归根结底,人民的力量是无敌的,人民的意志是不可违抗的。","After all, the force of the people is invincible, and the will of the people irresistible.",
5721011,2,also归根结蒂,dǐ,
5721111,1,捉拿归案。,arrest sb. and bring him or her to court for trial or punishment,
5721311,1,解甲归田,retire from military service and return to one's native village; leave military service and resume civilian life,
5721311,2,告老归田。,resign on account of old age and return to one's native village,
5721811,1,"在外漂泊数载的游子,终于踏上了归程。","The man, who had lived in a foreign country for many years, finally set out on a journey home.",
5721911,1,"原因很复杂,归结起来不外三个方面。",The reasons are complex but boil down to three points.,
5721912,1,这件事ㄦ总算有了一个归结。,The matter came to its ultimate end.,
5722011,1,归罪于人。,blame it on others,
5722111,1,"把东西归置归置,马上就要动身了。","Put everything in order, since we're starting off right away.",
5722211,1,西天,"the Western Sky, where Heaven is situated",
5722511,1,家里归里包堆就我和老伴两个人。,There are altogether two people in my family — my wife and I.,
5722611,1,"他是学冶金的,毕业后改行做了多年行政工作,现在归队了。","He is a metallurgy major who did an office job for many years after graduation, but now has taken up his profession again.",
5722612,1,"他是学冶金的,毕业后改行做了多年行政工作,现在归队了。","He is a metallurgy major who did an office job for many years after graduation, but now has taken up his profession again.",
5722711,1,阴间,Nether World; land of the dark or the dead,
5723111,1,归隐故园。,retire to one's native village and live a rural life,
5723311,1,"说了归齐,今天的事不能怨他","In the end, what happened today is not his fault.",
5723311,2,"他张罗了好几天,归齐还是没去成。","He had been preparing for the trip for quite some time, but he didn't get to go after all.",
5723312,1,"连去带回,归齐不到一个星期。",The round trip took altogether less than a week.,
5723411,1,"我一听这话,当下就愣住了。",I was instantly dumbfounded at the remark. or I was speechless on hearing this.,
5723511,1,烈士纪念碑坐落在广场当中。,The monument to the martyrs stands in the centre of the square.,
5723512,1,谈话当中流露出不满情绪,reveal one's dissatisfaction when in conversation,
5723512,2,"在这些英雄人物当中,他的事迹最感人。","Among these heroes, what he did was the most touching.",
5723711,1,当今世界,world today,
5723711,2,当今最新技术。,the most advanced technology of the time,
5723811,1,"现在是伏天,西瓜正当令。","During these dog days, watermelons are in season.",
5723911,1,当众表态,make one's position known to all,
5723911,2,当众宣布结果。,declare the result in public,
5724011,1,不要把群众的批评当做耳旁风,Don't turn a deaf ear to the masses' criticisms.,
5724011,2,参军后我就把部队当做自己的家。,"After joining the army, I regarded the army as my own home.",
5724111,1,奋勇当先,take the lead with courage; fight bravely in the vanguard,
5724111,2,"一马当先,万马奔腾。","When one horse leads, ten thousand horses follow at full gallop. (oft. used figuratively to show the importance of a leading role)",
5724211,1,"接到命令,当即出发。",We are ready to start the moment we receive the order.,
5724511,1,"傍晚接到命令,当夜就出发了。",He got the order in the evening and started off the same night.,
5724611,1,"路不远,早晨动身,当天就能赶回来。","It is not far away; if you go in the morning, you can come back on the same day.",
5724711,1,堂屋当央摆着八仙桌。,At the centre of the hall is a Chinese square table.,
5724811,1,当头一棒。,telling blow; great shock; stunning blow; stern alarm,
5724812,1,"那时国难当头,全国人民同仇敌忾,奋起抗战。","When the country was imperilled by foreign aggression, the people all rose to resist and fought with a common hatred of the enemy.",
5724813,1,敢字当头,bravery overcomes,
5724813,2,不能遇事钱当头。,"Whatever you do, don't take money as the first consideration.",
5725111,1,"不要留那么大的当子,靠近一点。","Come closer, don't stand at such a distance from us.",
5725211,1,不当家不知柴米贵,One has to keep house to know the price of rice and firewood.,
5725211,2,"她是个会当家的好主妇,家里的事情处理得井井有条",She is a good housewife and keeps the house in good order.,
5725211,3,当家作主。,The people are now masters of their own country.,
5725511,1,政府当局,the authorities; the government,
5725511,2,学校当局。,school authorities,
5725811,1,"这个工厂当年兴建,当年投产。",The factory started production the year it was constructed.,
5725821,1,当年旧事,bygone happenings,
5725821,2,"当年我离开家的时候,这里还没有火车。","The year when I left home, trains were still unavailable here.",
5725822,1,"他正当年,干活一点ㄦ也不觉得累。","He is at his best, and never feels the slightest bit tired at work.",
5726111,1,"看错了眼,我把他弟弟当成是他了。","My eyes failed me, for I mistook his younger brother for him.",
5726311,1,"当日事,当日做完。",finish the day's work on the same day,
5726411,1,"早晨进城,当晚就赶回来了。",He went to town in the morning and made his way back in the evening.,
5726511,1,月票当月有效。,The monthly pass is good only for the prescribed month.,
5726711,1,当权者,potentate; person in power; authority,
5726711,2,这件事谁当权就由谁作主。,The matter is the responsibility of whoever is in power.,
5726811,1,轮流当班,work on a rotating shift,
5726811,2,当班工人正在紧张地劳动。,The workers are busy at their posts.,
5726911,1,"这是跟你闹着玩ㄦ的, 你别当真。",Don't take it seriously; I was only joking.,
5726912,1,此话当真?,Is it true?,
5726912,2,"那天他答应给我画幅画ㄦ,没过几天,当真送来了一幅。","He promised to do a painting for me that day, and, sure enough, he sent me one in a few days' time.",
5727111,1,烈日当空,The sun is high in the sky and scorching hot.,
5727111,2,皓月当空。,The moon shines bright above.,
5727311,1,当红艺人,popular performer,
5727311,2,当红歌星。,popular singing star,
5727411,1,"两头细,当腰粗。",thin at both ends and thick at the waist,
5727611,1,"这里的酒店,都是当街一个曲尺形的大柜台。",Each restaurant here has a large L-shaped counter facing the street.,
5727612,1,"出了院门,直奔当街。",(walking or running) out of the yard and into the street,
5727711,1,别在当道站着。,Don't stand in the way.,
5727712,1,奸佞当道。,The wicked toadeaters wield the scepter.,
5727713,1,取悦于当道。,curry favour with the powers that be,
5728011,1,"吃完晚饭,大家都在当院乘凉。",After supper everyone goes out to the courtyard to enjoy the cool.,
5728311,1,放录像,play a video,
5728311,2,看录像。,watch a video,
5728312,1,录像机,video recorder,
5728312,2,录像设备,videotaping equipment,
5728312,3,当时的场面都录了像。,The scene of that time was videotaped.,
5728711,1,录入员,keyboarder,
5728711,2,平均每分钟录入一百个汉字。,On average 100 Chinese characters are keyed in per minute.,
5728811,1,录制唱片,record a disc,
5728811,2,录制电视剧。,produce a TV play,
5729111,1,量材录用,give a person a job commensurate with his abilities,
5729111,2,择优录用。,choose the best candidate for a job,
5729511,1,彖凶吉。,judge ill or good luck,
5730111,1,"塑人像不仅要形似,更要神似。","In sculpting human figures, likeness in form, and even more so in resonance, is what matters.",
5730211,1,生物学家们塑造了形体完整的中国猿人模型。,Biologists have built a complete model of the Chinese apeman.,
5730212,1,文字的形体。,form and structure of Chinese characters,
5730311,1,形制古朴,primitive simplicity in design,
5730311,2,形制奇特,unique structure,
5730311,3,殿宇形制雄伟。,The structure of the temple is magnificent.,
5731211,1,慰问,comfort,
5731911,1,山川形胜,magnificent mountains and rivers,
5731911,2,形胜之地。,advantageous terrain,
5732111,1,形迹可疑。,of suspicious appearance; suspicious-looking,
5732112,1,不留形迹。,betray nothing in one's expression and movements,
5732113,1,不拘形迹。,without formality; not standing on ceremony,
5732311,1,放浪形骸。,be unconventional and unrestrained,
5732411,1,彤云密布。,The sky was densely clouded. or The sky was dark with clouds. or Dark clouds filled the sky.,
5732412,1,彤云密布。,The sky was densely clouded. or The sky was dark with clouds. or Dark clouds filled the sky.,
5733011,1,慰劳彩号,visit and comfort wounded soldiers,
5733011,2,重彩号需要特别护理。,Seriously wounded soldiers need special care.,
5733211,1,一阵彩声,a burst of applause; a round of cheers,
5733211,2,彩声四起。,There was a storm of applause.,
5733311,1,得了个好彩头。,I got a good sign.,
5733511,1,电脑彩扩,computerized colour film enlargement and printing,
5733511,2,本店代理彩扩业务。,This store enlarges and prints colour film.,
5733711,1,"迎宾大道上,彩旗飘扬。",Colourful flags fluttered along the avenue through which the guest(s) would pass.,
5734211,1,彩电中心。,colour TV broadcasting centre,
5734212,1,一台彩电。,a colour TV set,
5734611,1,这次出土的陶器都有朴素的彩绘。,The potteries unearthed this time all bear simple coloured patterns.,
5734612,1,古老建筑已彩绘一新。,The old buildings have been painted anew.,
5734811,1,彩色照片。,colour picture or photo,
5735511,1,"因年久失修,梁柱上的彩饰已经剥落。",The colourful decorations on the beams have peeled off as a result of long years of neglect.,
5735611,1,彪炳青史,stand out in the annals of history,
5735611,2,彪炳千古。,shine through the ages,
5735911,1,明显,obvious,
5736011,1,名声彰显。,be well-reputed,
5736012,1,"英雄们的壮举,彰显了中国人民威武不屈的崇高品格。",The death-defying exploits of the heroes serve to bring out the Chinese people's noble unyielding character to best advantage.,
5736111,1,他的影像时刻在我眼前浮现。,His image appears in my mind now and then.,
5736112,1,他的影像时刻在我眼前浮现。,His image appears in my mind now and then.,
5736611,1,小说的主角影射作者的一个同学。,The hero of this novel alludes to one of the author's classmates.,
5736811,1,"天刚亮,影影绰绰地可以看见墙外的槐树梢ㄦ。","In the first glimmers of dawn, the tops of the Chinese scholartree loomed outside the wall.",
5737111,1,故事影片,feature film,
5737111,2,科学教育影片。,scientific and educational film,
5737112,1,故事影片,feature film,
5737112,2,科学教育影片。,scientific and educational film,
5737311,1,影视圈,show business; film and television circles,
5737311,2,影视明星。,film and TV star,
5737811,1,独自在河边彳。,take a walk alone by a river,
5737911,1,役使骡马,drive draught animals,
5737911,2,役使奴婢。,work servants,
5738211,1,彻夜不眠。,lie awake all night,
5738311,1,彻头彻尾的谎言。,sheer lie,
5738511,1,彻骨痛恨,hate sb. to the marrow,
5738511,2,严寒彻骨。,The icy cold chills one to the bone.,
5738611,1,走向幸福的彼岸。,march towards the path of happiness,
5738612,1,走向幸福的彼岸。,march towards the path of happiness,
5738613,1,走向幸福的彼岸。,march towards the path of happiness,
5738811,1,往复运动,reciprocate,
5738811,2,循环往复。,move in a perpetual cycle,
5738812,1,宾主往复。,(of friends) be each other's hosts through exchange of visits,
5738911,1,今年粮食产量超过往年。,Grain output this year was higher than that of previous years.,
5739011,1,现在的情况跟往日不同了。,The situation today differed from what it was in bygone days.,
5739111,1,他还像往时一样健谈。,He is as talkative as he was in the past.,
5739211,1,一如往昔。,as always,
5739311,1,大街上往来的车辆很多。,A lot of automobiles shuttle along the major street.,
5739312,1,他们俩往来十分密切,The two of them are in close contact.,
5739312,2,我跟他没有什么往来。,I'm not in close contact with him.,
5739411,1,他们两个经常有书信往还。,The two of them keep in touch through correspondence.,
5739511,1,征伐叛逆。,dispatch a punitive expedition against rebels,
5739611,1,病人已有好转的征候。,The patient shows signs of a turn for the better.,
5739711,1,不祥的征兆。,bad omen,
5740111,1,征召入伍,enlist in the army,
5740111,2,响应征召。,answer the call to enlist in the army,
5740211,1,征婚启事。,lonely-heart ad,
5741011,1,万里征程。,"journey of 10,000 li",
5741111,1,征稿启事。,notice soliciting contributions,
5741211,1,加强税收征管工作。,Tighten up taxation and the management of tax revenues.,
5741311,1,征聘科技人员。,advertise for scientists and technicians,
5741411,1,征订单。,subscription list,
5741711,1,征调粮食及医务人员支援灾区。,requisition food supplies and draft medical personnel to aid a disaster-stricken area,
5741811,1,煤气中毒的征象是头痛、恶心和心跳加速等。,"Symptoms of gas poisoning are headaches, nausea, and fast heartbeat.",
5742011,1,踏上征途,start on a journey; set out,
5742011,2,艰难的征途。,difficult journey,
5742111,1,征集文史资料。,collect historical documents,
5742112,1,征集新兵。,recruit new servicemen,
5742511,1,登山队员径直地攀登主峰,The mountaineers made straight for the summit.,
5742511,2,"客机径直飞往昆明,不在重庆降落。","The plane will fly direct to Kunming, without stopping at Chongqing.",
5742512,1,"你径直写下去吧,等写完了再讨论。","Just go on writing, and discuss it when you've finished.",
5742611,1,他没等会议结束就径自离去。,He left abruptly in the middle of the meeting.,
5742711,1,厂商希望能径行进口自己所需的产品。,The factories and stores hope that they can directly import the products they need.,
5742911,1,待业青年,youth awaiting employment,
5742911,2,待业人员,future employees; the unemployed,
5742911,3,在家待业。,be home waiting for a job,
5743111,1,集结待命。,assemble and await orders,
5743211,1,许嫁,betrothal,
5743211,2,待字闺中。,not yet betrothed; still a maiden (in her boudoir); not yet affianced,
5743411,1,老汉拿出最好的东西待承客人。,The old man did his utmost to entertain the guests.,
5743511,1,待机而动,wait for an opportune moment to act,
5743511,2,待机行事。,wait for the right time to do sth.,
5743811,1,待聘人员,person waiting to be employed; people who have not signed a contract with any company,
5743811,2,"单位裁减编制后,有二十多名干部待聘。",More than 20 clerks were laid off after their work unit was streamlined.,
5743911,1,徇情枉法。,bend the law to help one's friends or relatives,
5744211,1,脉搏的律动,rhythm of the pulse,
5744211,2,生命的律动。,rhythm of life,
5744212,1,社会的律动,rhythm of society,
5744212,2,古城伴着现代化的律动呈现出新的面貌。,The old city is taking on a new look in sync with the pace of the modernization drive.,
5744411,1,严于律己。,be strict with oneself; discipline oneself,
5744511,1,触犯律条。,violate law,
5744512,1,做人的律条。,code of conduct,
5744711,1,徐图歼击,plan unhastily to attack and destroy,
5744711,2,徐图良策。,seek unhastily for a good plan,
5744811,1,列车徐徐徐徐开动。,The train moved off slowly.,
5744911,1,水流徐缓,water flows slowly,
5744911,2,脚步徐缓。,walk slowly or leisurely; stroll,
5745111,1,徒劳往返。,make a futile (or fruitless) trip or journey; hasten back and forth for nothing; make a trip in vain,
5745411,1,徒子徒孙。,disciples and followers; adherents; hangers-on and their spawn,
5745611,1,徒手操,free-standing exercises,
5745611,2,徒手格斗。,fight bare-handed or with bare hands,
5745911,1,徒步旅行,hike; travel on foot,
5745911,2,徒步行军。,(of troops) march,
5746111,1,徒然耗费精力。,waste one's energy,
5746112,1,"如果那么办,徒然有利于对手。",To do that would be advantageous to the opponents only. or Such a move could only help the opponents.,
5746311,1,奥运会金牌得主。,winner of a gold medal in the Olympic Games; Olympic gold-medallist,
5746411,1,这还得了吗?,How can that be? That's awful!,
5746411,2,"不得了啦,出了事故啦!",Good Heavens! An accident has happened!,
5746421,1,"得了,别再说了",That's enough! Can we stop talking about it!,
5746421,2,"得了,就这么办吧!","Well then, let's do it this way!",
5746422,1,"你走得了,不用挂念家里的事。","You should just go, and don't worry about us at home.",
5746511,1,"得亏我来得早,不然又赶不上了。","Fortunately, I came early, or I would have lagged behind.",
5746811,1,"必须放手发动群众,让群众的意见得以充分发表出来。",boldly mobilize the masses so that they can fully express their opinions,
5746911,1,应对得体,give the right answers,
5746911,2,话说得很不得体。,speak in a most improper manner,
5747011,1,"这几样东西,请您得便捎给他。",Please take these things to him at your convenience.,
5747311,1,得到鼓励,receive encouragement,
5747311,2,得到一张奖状,be awarded a certificate of merit,
5747311,3,得到一次学习的机会,get an opportunity to study,
5747311,4,得不到一点ㄦ消息。,Not a word of news was received.,
5747411,1,"这两天感冒了,浑身不得劲。",He caught the flu and hasn't been feeling well for the last few days.,
5747412,1,改进后的工具用起来很得劲。,The improved tools fit the job very well.,
5747511,1,小人得势。,villains holding sway,
5747611,1,不计较个人的得失。,never give a thought to personal gain or loss,
5747612,1,两种办法各有得失。,Each of the two methods has its advantages and disadvantages.,
5747711,1,措置得宜,handle properly,
5747711,2,剪裁得宜。,properly cut,
5747811,1,"君主昏庸,奸臣得宠。","The monarch was muddleheaded, so the treacherous officials found favour with him.",
5748011,1,措辞得当,aptly worded; appropriate wording,
5748011,2,处理得当。,deal with a problem properly,
5748211,1,少年得志,enjoy success when young,
5748211,2,郁郁不得志。,be depressed over one's lack of success,
5748411,1,"刀太笨,用起来不得手","The knife is too heavy, and not convenient to use.",
5748411,2,怎么得手就怎么干吧。,Do whatever is convenient for you.,
5748412,1,屡屡得手,succeed in a row,
5748412,2,侥幸得手。,bring sth. off by sheer luck,
5748511,1,落水儿童得救了,The child who had fallen into the water was finally rescued.,
5748511,2,"大火被扑灭,这批珍贵的文物得救了。","With the fire put out, the invaluable relics were saved.",
5748811,1,"管理得法,庄稼就长得好。","With proper management, the crops will grow well.",
5749011,1,这把剪子不得用,This pair of scissors is not handy.,
5749011,2,这几个都是很得用的干部。,They are very able cadres.,
5749111,1,不讲究卫生容易得病。,It's easy to fall ill if you don't pay attention to hygiene.,
5749211,1,"白天上班,晚上要照顾病人,很少得空。",He had no time since he worked during the day and looked after a patient at night.,
5749311,1,得胜回朝,return to the imperial court in triumph,
5749311,2,"旗开得胜,马到成功。",win a speedy victory in the first battle,
5749411,1,自以为得计。,believing one is in the right whether or not that's the case,
5749611,1,得逞于一时,have one's way for the time being,
5749611,2,阴谋未能得逞。,The plot fell through.,
5750411,1,御寒用品。,articles to keep warm,
5750711,1,御用文人,hired scribbler; hack writer,
5750711,2,御用学者。,hired scholar,
5750712,1,御用文人,hired scribbler; hack writer,
5750712,2,御用学者。,hired scholar,
5750911,1,御驾亲征(皇帝亲自带兵出征)。,expedition led or commanded by an emperor in person,
5751011,1,循例办理。,deal with sth. in line with established practice,
5751211,1,循序渐进。,follow in order and advance step by step; proceed in an orderly and gradual way,
5751311,1,有步骤的样子,in a systematic way; step by step,
5752111,1,蝇头微利。,petty benefit; petty profit,
5752211,1,微型汽车,minicab,
5752211,2,微型电子计算机。,microcomputer,
5752311,1,微妙的关系,subtle relations,
5752311,2,这个问题很微妙。,This is a rather delicate problem.,
5752411,1,微小的颗粒,granule,
5752411,2,微小的进步,scanty progress,
5752411,3,个人的力量是微小的。,The strength of an individual is of little consequence.,
5752511,1,气息微弱,faint breath,
5752511,2,微弱的灯光。,dim light,
5752512,1,微弱的身躯。,emaciated body,
5752611,1,微微一笑。,give a faint smile,
5752612,1,微微的亮光。,dim light,
5752711,1,微服私访。,travel incognito on a fact-finding mission,
5752811,1,微末的贡献。,contribution of no account,
5753511,1,微细的血管。,fine blood vessel,
